param,mean,median,1.000_CI_LB,1.000_CI_UB
alpha_loc_1532_pop_0,0.591284,0.808411,-3.540790,2.729179
alpha_loc_1533_pop_0,0.221487,0.222996,-0.278346,0.744487
alpha_loc_1534_pop_0,0.041759,0.044005,-0.428136,0.466498
alpha_loc_1535_pop_0,0.064317,0.183646,-3.570715,2.844971
alpha_loc_1536_pop_0,0.040406,0.041438,-0.463010,0.444522
alpha_loc_1537_pop_0,0.227497,0.231778,-0.518116,0.941598
alpha_loc_1538_pop_0,0.150627,0.152627,-3.912484,4.567533
alpha_loc_1539_pop_0,0.055599,-0.061233,-2.947572,1.674583
alpha_loc_1540_pop_0,-0.680413,-0.435068,-3.862124,2.503182
alpha_loc_1541_pop_0,0.538093,0.437438,-0.528768,3.961178
alpha_loc_1542_pop_0,-0.430186,-0.289905,-3.234439,0.588174
alpha_loc_1543_pop_0,-0.018678,-0.017553,-0.465279,0.466180
alpha_loc_1544_pop_0,-0.646101,-0.607831,-2.410087,0.955274
alpha_loc_1545_pop_0,0.067171,0.068819,-0.448372,0.586668
alpha_loc_1546_pop_0,-0.266406,-0.270196,-0.668563,0.154208
alpha_loc_1547_pop_0,-0.168558,-0.173036,-0.556359,0.247175
alpha_loc_1548_pop_0,-0.182270,-0.181187,-0.603382,0.248779
alpha_loc_1549_pop_0,0.024986,0.024559,-0.402413,0.408094
alpha_loc_1550_pop_0,-0.078421,-0.020902,-2.194809,1.285268
alpha_loc_1551_pop_0,0.198235,0.153917,-2.709478,3.835537
alpha_loc_1552_pop_0,1.213767,1.224934,-1.519854,2.884638
alpha_loc_1553_pop_0,0.131684,0.128562,-0.423366,0.710115
alpha_loc_1554_pop_0,-0.524877,-0.423327,-3.727384,2.369529
alpha_loc_1555_pop_0,0.026314,-0.005864,-0.819615,1.356151
alpha_loc_1556_pop_0,-0.030690,-0.029193,-0.405119,0.366142
alpha_loc_1557_pop_0,-0.703612,-0.602748,-2.843979,1.329354
alpha_loc_1558_pop_0,-0.883628,-0.768523,-3.569736,0.864983
alpha_loc_1559_pop_0,-0.023743,-0.042173,-2.050806,2.364732
alpha_loc_1560_pop_0,-0.004222,-0.007950,-0.452125,0.476758
alpha_loc_1561_pop_0,1.860617,1.630490,-0.291964,6.211758
alpha_loc_1562_pop_0,0.076430,0.076994,-0.341894,0.459791
alpha_loc_1563_pop_0,-0.004646,-0.004201,-0.384972,0.417569
alpha_loc_1564_pop_0,0.580341,0.576139,-1.671898,2.408148
alpha_loc_1565_pop_0,-0.009495,-0.008404,-0.426897,0.401756
alpha_loc_1566_pop_0,0.208085,0.196033,-0.404242,1.099968
alpha_loc_1567_pop_0,-0.045755,-0.056329,-0.770843,0.808980
alpha_loc_1568_pop_0,-0.168503,-0.174148,-0.573767,0.496608
alpha_loc_1569_pop_0,-0.013824,-0.017497,-0.430782,0.453921
alpha_loc_1570_pop_0,1.123899,1.205036,-1.747197,3.426563
alpha_loc_1571_pop_0,-0.029588,-0.033735,-0.633770,0.487002
alpha_loc_1572_pop_0,0.771838,0.763907,-0.537707,2.208396
alpha_loc_1573_pop_0,0.018794,0.000049,-0.859914,1.003154
alpha_loc_1574_pop_0,-0.362835,-0.394490,-1.088511,0.615760
alpha_loc_1575_pop_0,0.091710,0.081834,-1.137175,1.495579
alpha_loc_1576_pop_0,-0.068505,-0.068547,-1.421762,1.013016
alpha_loc_1577_pop_0,-0.063140,-0.059775,-0.427241,0.374625
alpha_loc_1578_pop_0,-0.032089,-0.028546,-0.451776,0.345018
alpha_loc_1579_pop_0,-0.082167,-0.088298,-0.592103,0.613924
alpha_loc_1580_pop_0,-0.222856,-0.222773,-0.611353,0.225251
alpha_loc_1581_pop_0,0.052134,0.061330,-0.817198,0.817072
alpha_loc_1582_pop_0,-0.264720,-0.259049,-1.527799,0.845067
alpha_loc_1583_pop_0,-0.147710,-0.154027,-0.594596,0.356454
alpha_loc_1584_pop_0,-0.008899,-0.010519,-0.391670,0.363741
alpha_loc_1585_pop_0,0.113749,0.104611,-0.539836,0.987942
alpha_loc_1586_pop_0,-0.054710,-0.046562,-1.070132,0.933198
alpha_loc_1587_pop_0,-0.092385,-0.109150,-1.770587,1.698227
alpha_loc_1588_pop_0,0.017902,0.017582,-0.377509,0.376941
alpha_loc_1589_pop_0,0.005084,0.006277,-0.355438,0.462264
alpha_loc_1590_pop_0,0.044456,0.047451,-0.328790,0.386901
alpha_loc_1591_pop_0,0.085506,0.093099,-0.613766,0.552006
alpha_loc_1592_pop_0,0.026381,0.029034,-0.481621,0.467857
alpha_loc_1593_pop_0,-0.095704,-0.104844,-0.468371,0.364718
alpha_loc_1594_pop_0,0.041426,0.042025,-0.364203,0.447570
alpha_loc_1595_pop_0,0.024612,0.025958,-0.399408,0.462224
alpha_loc_1596_pop_0,0.108382,0.110718,-0.378608,0.467085
alpha_loc_1597_pop_0,0.105210,0.125600,-1.668555,1.430836
alpha_loc_1598_pop_0,-0.005854,-0.013007,-0.537131,0.585052
alpha_loc_1599_pop_0,0.726215,0.447210,-1.599064,4.142851
alpha_loc_1600_pop_0,0.056282,0.056996,-0.337801,0.478910
alpha_loc_1601_pop_0,-0.084782,-0.086806,-0.534268,0.448161
alpha_loc_1602_pop_0,-1.110307,-0.482596,-5.363949,0.853080
alpha_loc_1603_pop_0,-0.046380,-0.046924,-0.760281,0.590437
alpha_loc_1604_pop_0,-0.372853,-0.401089,-1.285712,0.653261
alpha_loc_1605_pop_0,-0.007844,-0.008909,-0.494890,0.589640
alpha_loc_1606_pop_0,0.202070,0.201185,-0.307654,0.598633
alpha_loc_1607_pop_0,0.095558,0.079244,-0.591346,0.912436
alpha_loc_1608_pop_0,0.396693,0.396301,-0.274782,1.236245
alpha_loc_1609_pop_0,0.101073,0.100119,-0.326268,0.533275
alpha_loc_1610_pop_0,0.013691,0.012957,-0.402234,0.440834
alpha_loc_1611_pop_0,-0.030488,-0.043834,-0.668555,0.856740
alpha_loc_1612_pop_0,0.052332,0.050664,-0.620266,0.737768
alpha_loc_1613_pop_0,-0.143583,-0.148105,-0.664814,0.503257
alpha_loc_1614_pop_0,-0.155185,-0.154885,-0.531911,0.298002
alpha_loc_1615_pop_0,-0.342461,-0.319908,-1.756643,0.534736
alpha_loc_1616_pop_0,-0.075013,-0.075523,-0.460510,0.346342
alpha_loc_1617_pop_0,0.167869,0.169611,-0.207013,0.589865
alpha_loc_1618_pop_0,-0.225597,-0.132271,-3.512136,2.791989
alpha_loc_1619_pop_0,-0.000778,-0.008477,-0.632048,0.959144
alpha_loc_1620_pop_0,-1.238773,-1.221059,-3.902301,0.539026
alpha_loc_1621_pop_0,-0.040980,-0.040316,-0.434471,0.331964
alpha_loc_1622_pop_0,-0.007446,-0.010224,-0.516758,0.488005
alpha_loc_1623_pop_0,0.102368,0.103830,-0.318793,0.553281
alpha_loc_1624_pop_0,-0.194998,-0.198148,-0.588070,0.185399
alpha_loc_1625_pop_0,-0.212294,-0.213471,-0.564818,0.163532
alpha_loc_1626_pop_0,0.289954,0.355021,-3.653160,4.827831
alpha_loc_1627_pop_0,-0.191741,-0.180035,-1.162256,0.413951
alpha_loc_1628_pop_0,-0.009560,-0.008790,-0.381437,0.378623
alpha_loc_1629_pop_0,0.039150,0.080988,-2.338820,2.414654
alpha_loc_1630_pop_0,0.016984,0.017523,-0.384397,0.386498
alpha_loc_1631_pop_0,0.067139,0.066558,-0.339718,0.511264
alpha_loc_1632_pop_0,-0.004128,-0.002701,-0.395918,0.362821
alpha_loc_1633_pop_0,-0.091330,-0.083353,-0.702735,0.428456
alpha_loc_1634_pop_0,1.171539,1.357681,-2.021261,2.645512
alpha_loc_1635_pop_0,-0.152555,-0.154925,-0.544814,0.371078
alpha_loc_1636_pop_0,-0.107745,-0.107146,-0.639334,0.382823
alpha_loc_1637_pop_0,-0.075472,-0.080003,-0.638116,0.515161
alpha_loc_1638_pop_0,0.165695,0.113179,-0.928850,1.885162
alpha_loc_1639_pop_0,-0.187554,-0.191767,-0.723525,0.332134
alpha_loc_1640_pop_0,-0.127822,-0.131979,-2.625626,2.021532
alpha_loc_1641_pop_0,0.254548,0.215740,-0.984831,1.955619
alpha_loc_1642_pop_0,-0.002836,0.052852,-1.926225,2.748028
alpha_loc_1643_pop_0,-0.182508,-0.196986,-0.950159,0.731384
alpha_loc_1644_pop_0,-0.252605,-0.257455,-0.757911,0.489592
alpha_loc_1645_pop_0,0.828971,0.552202,-0.738418,3.874190
alpha_loc_1646_pop_0,-0.191741,0.108582,-4.205875,2.167648
alpha_loc_1647_pop_0,-0.249269,-0.280187,-1.411400,1.608003
alpha_loc_1648_pop_0,-0.074870,-0.072813,-0.782398,0.765172
alpha_loc_1649_pop_0,-0.005242,0.049543,-2.554956,2.606817
alpha_loc_1650_pop_0,0.272995,0.237248,-1.219527,2.198104
alpha_loc_1651_pop_0,-0.153501,-0.222720,-2.313118,2.585194
alpha_loc_1652_pop_0,-0.086947,-0.007442,-2.309234,2.009692
alpha_loc_1653_pop_0,0.132629,0.115098,-1.903601,2.469833
alpha_loc_1654_pop_0,-0.163735,-0.205790,-2.447103,2.177359
alpha_loc_1655_pop_0,-0.201673,-0.194446,-2.463509,1.849125
alpha_loc_1656_pop_0,-0.348678,-0.290195,-3.009770,1.043639
alpha_loc_1657_pop_0,-0.088929,-0.095369,-3.233719,2.760559
alpha_loc_1658_pop_0,-0.128163,-0.083743,-2.798672,2.308361
alpha_loc_1659_pop_0,1.365951,1.250304,-0.145023,4.914760
alpha_loc_1660_pop_0,0.550124,0.456441,-3.920349,4.912019
alpha_loc_1661_pop_0,0.348521,0.267150,-2.526392,3.684924
alpha_loc_1662_pop_0,0.416380,0.284137,-2.396142,3.831490
alpha_loc_1663_pop_0,0.494030,0.414515,-2.033378,3.781836
alpha_loc_1664_pop_0,0.533167,0.574468,-2.664230,3.484465
alpha_loc_1665_pop_0,0.413819,0.297085,-2.421750,2.859615
alpha_loc_1666_pop_0,1.268762,1.502939,-2.528953,3.461756
alpha_loc_1667_pop_0,0.598115,0.728473,-2.093644,3.477021
alpha_loc_1668_pop_0,1.382228,1.486627,-2.499288,3.968989
alpha_loc_1669_pop_0,-0.545249,-0.734800,-2.898527,2.955553
alpha_loc_1670_pop_0,-0.388149,-0.353974,-2.101920,1.827727
alpha_loc_1671_pop_0,0.277934,0.261595,-1.307685,1.993430
alpha_loc_1672_pop_0,0.130841,0.153897,-2.003815,1.858638
alpha_loc_1673_pop_0,-0.012004,-0.017575,-1.751870,1.811139
alpha_loc_1674_pop_0,0.169656,0.155109,-1.845824,2.074395
alpha_loc_1675_pop_0,0.170888,0.135036,-1.570340,1.955696
alpha_loc_1676_pop_0,0.167125,0.126215,-1.897974,2.155506
alpha_loc_1677_pop_0,0.012211,0.012053,-1.333592,1.755521
alpha_loc_1678_pop_0,-0.251931,-0.094608,-3.450426,2.062240
alpha_loc_1679_pop_0,-0.377248,-0.275059,-3.173846,2.113354
alpha_loc_1680_pop_0,-0.544177,-0.505957,-3.451529,2.302520
alpha_loc_1681_pop_0,-0.246256,-0.254816,-4.315610,2.797676
alpha_loc_1682_pop_0,-0.595153,-0.513988,-2.883035,1.420578
alpha_loc_1683_pop_0,0.203191,0.138990,-1.298626,2.330171
alpha_loc_1684_pop_0,0.071692,0.079464,-3.802815,3.190942
alpha_loc_1685_pop_0,0.372989,0.287951,-1.768924,2.519159
alpha_loc_1686_pop_0,-0.071552,0.063902,-2.047397,2.196788
alpha_loc_1687_pop_0,-0.397911,-0.427076,-2.704666,2.373485
alpha_loc_1688_pop_0,0.322211,0.373173,-2.154158,2.560676
alpha_loc_1689_pop_0,0.015432,0.018416,-2.017157,2.333514
alpha_loc_1690_pop_0,-0.464806,-0.459867,-2.365795,0.840454
alpha_loc_1691_pop_0,0.186820,0.188446,-1.224889,1.950381
alpha_loc_1692_pop_0,0.245344,0.267383,-1.913642,1.791206
alpha_loc_1693_pop_0,0.198824,0.190926,-1.863545,2.210696
alpha_loc_1694_pop_0,0.287582,0.257516,-1.937175,2.710882
alpha_loc_1695_pop_0,0.424855,0.468482,-1.821779,2.694911
alpha_loc_1696_pop_0,-0.318668,-0.432565,-3.000302,3.336566
alpha_loc_1697_pop_0,-0.825326,-0.920027,-3.278406,1.861472
alpha_loc_1698_pop_0,-0.243392,-0.214644,-3.462391,2.385145
alpha_loc_1699_pop_0,0.205122,0.259882,-3.360731,3.934827
alpha_loc_1700_pop_0,0.151642,0.494066,-4.304539,3.054861
alpha_loc_1701_pop_0,-0.486955,-0.409577,-2.930392,2.487813
alpha_loc_1702_pop_0,-0.572258,-0.681310,-5.995321,4.756020
alpha_loc_1703_pop_0,0.896776,1.316980,-5.016126,5.444110
alpha_loc_1704_pop_0,0.105626,-0.000803,-1.166300,2.457524
alpha_loc_1705_pop_0,-0.214421,-0.152874,-2.804785,1.929611
alpha_loc_1706_pop_0,-0.389216,-0.328351,-2.034191,0.895516
alpha_loc_1707_pop_0,0.051973,0.007797,-2.433693,2.863284
alpha_loc_1708_pop_0,-1.112029,-1.291261,-4.329652,2.770842
alpha_loc_1709_pop_0,0.330067,0.388411,-1.521242,2.406300
alpha_loc_1710_pop_0,-0.421301,-0.491348,-2.883967,2.469471
alpha_loc_1711_pop_0,-0.280362,-0.684334,-5.454420,4.650382
alpha_loc_1712_pop_0,-0.021402,0.294599,-6.069193,3.461976
alpha_loc_1713_pop_0,0.125185,0.058360,-4.867701,4.298173
alpha_loc_1714_pop_0,0.747607,0.979166,-2.573713,3.805997
alpha_loc_1715_pop_0,0.013476,0.214829,-4.122930,2.870210
alpha_loc_1716_pop_0,-0.028809,-0.257440,-3.753604,3.505314
alpha_loc_1717_pop_0,-0.502470,-0.444519,-3.480706,3.592700
alpha_loc_1718_pop_0,-1.265254,-1.016635,-5.448402,2.275133
alpha_loc_1719_pop_0,-0.400348,-0.215452,-4.593740,2.881427
alpha_loc_1720_pop_0,-0.558356,-0.076622,-5.389386,1.260076
alpha_loc_1721_pop_0,-1.240395,-1.268268,-4.832955,2.003267
alpha_loc_1722_pop_0,0.784059,0.704254,-1.217480,3.520667
alpha_loc_1723_pop_0,1.178127,1.180753,-0.757480,3.812794
alpha_loc_1724_pop_0,0.907401,0.934137,-2.372056,3.914598
alpha_loc_1725_pop_0,-0.451484,-0.662224,-4.782953,2.972705
alpha_loc_1726_pop_0,2.429536,2.560659,-2.455981,7.122177
alpha_loc_1727_pop_0,-1.130541,-1.202017,-4.452923,1.328350
alpha_loc_1728_pop_0,-0.142188,-0.170451,-2.546838,2.402069
alpha_loc_1729_pop_0,-0.428573,-0.296257,-3.356710,2.234741
alpha_loc_1730_pop_0,0.248560,0.366675,-2.431361,2.790747
alpha_loc_1731_pop_0,0.719264,0.746643,-2.075018,3.419405
alpha_loc_1732_pop_0,-0.445071,-0.429690,-4.865917,3.284962
alpha_loc_1733_pop_0,-2.148520,-2.087789,-6.457884,0.724858
alpha_loc_1734_pop_0,-0.461474,-0.286188,-4.484850,3.168654
alpha_loc_1735_pop_0,-0.946063,-0.992814,-6.008824,2.905344
alpha_loc_1736_pop_0,-0.677654,-0.715922,-5.578968,3.186364
alpha_loc_1737_pop_0,-0.198849,-0.100974,-5.064776,3.214886
alpha_loc_1738_pop_0,-0.934304,-0.876631,-4.369899,1.744844
alpha_loc_1739_pop_0,-1.755463,-1.732738,-4.938336,0.916130
alpha_loc_1740_pop_0,-0.753996,-0.875065,-3.709645,2.400311
alpha_loc_1741_pop_0,-1.284358,-1.355592,-4.353254,2.980951
alpha_loc_1742_pop_0,0.389891,0.310514,-3.513642,4.057870
alpha_loc_1743_pop_0,1.435282,1.616788,-3.099278,5.375879
alpha_loc_1744_pop_0,2.282023,2.316762,-0.144346,5.117195
alpha_loc_1745_pop_0,0.452825,0.903204,-5.049803,3.410696
alpha_loc_1746_pop_0,-0.502643,-0.421714,-3.414088,0.807739
alpha_loc_1747_pop_0,0.896145,0.758120,-4.358644,5.498862
alpha_loc_1748_pop_0,-0.149272,-0.555896,-3.553453,4.310141
alpha_loc_1749_pop_0,0.192099,-0.232474,-4.141784,5.632064
alpha_loc_1750_pop_0,-0.671275,-0.604951,-4.679321,2.562671
alpha_loc_1751_pop_0,1.021377,1.012676,-2.331488,4.051613
alpha_loc_1752_pop_0,1.412128,1.415717,0.138840,2.752292
alpha_loc_1753_pop_0,0.758758,0.993721,-2.608858,2.920001
alpha_loc_1754_pop_0,0.113046,0.112623,-0.448915,0.691897
alpha_loc_1755_pop_0,-1.022039,-1.403985,-4.384143,3.013821
alpha_loc_1756_pop_0,0.194935,0.138252,-2.633520,2.163716
alpha_loc_1757_pop_0,0.116673,0.118668,-0.536617,0.726992
alpha_loc_1758_pop_0,-0.032669,-0.042865,-0.745141,0.718770
alpha_loc_1759_pop_0,0.842494,0.730990,-1.521926,5.348312
alpha_loc_1760_pop_0,0.527371,0.783137,-3.589180,4.551298
alpha_loc_1761_pop_0,1.377222,1.615902,-2.631911,2.889384
alpha_loc_1762_pop_0,1.929836,1.914445,0.041435,4.344669
alpha_loc_1763_pop_0,-0.130450,-0.117753,-2.769249,2.018869
alpha_loc_1764_pop_0,0.195593,0.151488,-0.953482,2.025556
alpha_loc_1765_pop_0,3.865731,3.600978,1.287393,8.629015
alpha_loc_1766_pop_0,1.119806,1.088008,0.077549,2.671516
alpha_loc_1767_pop_0,0.274786,0.271694,-0.237608,0.732906
alpha_loc_1768_pop_0,1.652633,1.658723,0.690805,2.809885
alpha_loc_1769_pop_0,1.282481,1.282853,0.588300,2.067602
alpha_loc_1770_pop_0,0.416301,0.514157,-2.760715,3.368914
alpha_loc_1771_pop_0,0.488793,0.490505,0.057636,1.009201
alpha_loc_1772_pop_0,0.205975,0.207224,-0.298814,0.644376
alpha_loc_1773_pop_0,1.379774,1.334772,-2.700195,4.949680
alpha_loc_1774_pop_0,1.520141,1.513870,0.842453,2.167427
alpha_loc_1775_pop_0,0.117769,0.119312,-0.342907,0.510635
alpha_loc_1776_pop_0,0.367773,0.359334,-3.446002,3.757475
alpha_loc_1777_pop_0,0.678963,0.679772,0.036912,1.664492
alpha_loc_1778_pop_0,-0.955753,-1.090999,-3.994550,2.518647
alpha_loc_1779_pop_0,0.701889,0.577716,-3.102092,4.373875
alpha_loc_1780_pop_0,-0.144310,-0.135694,-1.619242,1.036262
alpha_loc_1781_pop_0,-0.268945,-0.099872,-3.658411,3.070677
alpha_loc_1782_pop_0,-0.329369,-0.305487,-1.820795,0.660360
alpha_loc_1783_pop_0,-0.086703,-0.094001,-0.689496,0.558388
alpha_loc_1784_pop_0,0.108593,0.035450,-0.823437,3.594162
alpha_loc_1785_pop_0,-0.547931,-0.599219,-5.011892,3.650981
alpha_loc_1786_pop_0,-0.568167,-0.459068,-2.807535,0.502466
alpha_loc_1787_pop_0,2.551195,2.450481,-0.279867,5.913882
alpha_loc_1788_pop_0,0.048487,0.040978,-0.563744,1.053201
alpha_loc_1789_pop_0,0.423006,0.376805,-0.314556,2.582629
alpha_loc_1790_pop_0,0.195452,0.199316,-0.469102,0.774162
alpha_loc_1791_pop_0,-0.295195,-0.210209,-2.708674,2.604475
alpha_loc_1792_pop_0,-0.371652,-0.193899,-3.412808,1.780764
alpha_loc_1793_pop_0,-0.645688,-0.602964,-3.359653,1.601888
alpha_loc_1794_pop_0,0.215745,0.174385,-0.847154,2.209958
alpha_loc_1795_pop_0,0.198440,0.200110,-0.254765,0.651313
alpha_loc_1796_pop_0,1.188213,1.207117,-2.286136,3.194959
alpha_loc_1797_pop_0,0.338453,0.340070,-0.315744,1.012641
alpha_loc_1798_pop_0,-0.278703,-0.002330,-4.101516,1.382946
alpha_loc_1799_pop_0,0.034767,0.034255,-0.653183,0.751912
alpha_loc_1800_pop_0,0.444130,0.435205,-0.706289,2.540894
alpha_loc_1801_pop_0,-0.356473,-0.305274,-2.760316,1.075120
alpha_loc_1802_pop_0,1.206500,1.278222,-1.777478,2.901572
alpha_loc_1803_pop_0,0.342376,0.284954,-2.003956,2.974774
alpha_loc_1804_pop_0,0.801219,0.844636,-2.140891,1.494936
alpha_loc_1805_pop_0,0.355995,0.399988,-3.524175,2.896351
alpha_loc_1806_pop_0,0.831079,0.908398,-1.913162,2.513777
alpha_loc_1807_pop_0,0.452241,0.334523,-1.689480,2.351995
alpha_loc_1808_pop_0,0.296529,0.538618,-3.743661,3.747305
alpha_loc_1809_pop_0,0.004740,0.076810,-3.437424,2.208766
alpha_loc_1810_pop_0,0.342339,0.312654,-2.301193,3.650083
alpha_loc_1811_pop_0,0.117235,0.121184,-0.836979,0.867731
alpha_loc_1812_pop_0,1.124922,1.131672,-1.080486,3.581586
alpha_loc_1813_pop_0,0.028773,0.027751,-0.630364,0.681475
alpha_loc_1814_pop_0,0.000187,-0.006459,-0.591976,0.688087
alpha_loc_1815_pop_0,-0.676763,-0.759506,-2.953048,2.631153
alpha_loc_1816_pop_0,-1.212871,-1.405385,-4.521358,2.517873
alpha_loc_1817_pop_0,-0.477765,-0.470131,-4.720269,2.780763
alpha_loc_1818_pop_0,1.153749,1.000907,-0.346858,4.375679
alpha_loc_1819_pop_0,0.260009,0.237541,-0.731320,1.563443
alpha_loc_1820_pop_0,0.701036,1.199440,-3.707927,3.081980
alpha_loc_1821_pop_0,-0.241743,-0.246861,-0.732208,0.370454
alpha_loc_1822_pop_0,-0.220321,-0.220612,-0.778763,0.387314
alpha_loc_1823_pop_0,-0.329799,-0.142944,-3.010574,0.298858
alpha_loc_1824_pop_0,-0.698728,-0.725897,-2.428809,0.807835
alpha_loc_1825_pop_0,0.131217,0.093502,-1.106617,1.695866
alpha_loc_1826_pop_0,-0.003058,0.000658,-0.505476,0.430203
alpha_loc_1827_pop_0,0.464471,0.440072,-0.768195,2.073308
alpha_loc_1828_pop_0,-0.399120,-0.367665,-2.428047,0.937231
alpha_loc_1829_pop_0,-0.285883,-0.263954,-2.146460,0.851202
alpha_loc_1830_pop_0,0.140807,0.142531,-0.373995,0.608057
alpha_loc_1831_pop_0,0.005347,0.024648,-1.028669,1.089790
alpha_loc_1832_pop_0,-0.022733,-0.023280,-0.434704,0.424797
alpha_loc_1833_pop_0,0.017491,0.014751,-0.476916,0.542708
alpha_loc_1834_pop_0,-0.083652,0.002790,-2.674797,2.923825
alpha_loc_1835_pop_0,0.551940,0.383101,-2.016438,4.409145
alpha_loc_1836_pop_0,0.699735,0.670773,-2.341686,3.479147
alpha_loc_1837_pop_0,1.744738,1.715134,0.194778,3.796304
alpha_loc_1838_pop_0,-0.233324,0.285505,-3.961402,1.971560
alpha_loc_1839_pop_0,2.960930,3.020173,-0.055270,5.656162
alpha_loc_1840_pop_0,2.507793,2.697664,-2.136678,5.690753
alpha_loc_1841_pop_0,2.074009,2.213468,-1.270987,4.723613
alpha_loc_1842_pop_0,-0.333973,-0.322676,-1.782421,0.373590
alpha_loc_1843_pop_0,0.460929,0.240164,-0.928866,3.833540
alpha_loc_1844_pop_0,0.281661,0.182321,-0.430334,2.262503
alpha_loc_1845_pop_0,0.855598,1.036623,-0.382836,2.272605
alpha_loc_1846_pop_0,-0.118981,-0.122401,-0.573066,0.458105
alpha_loc_1847_pop_0,1.340834,1.263455,0.059781,3.056647
alpha_loc_1848_pop_0,0.138784,0.067336,-1.132222,3.170834
alpha_loc_1849_pop_0,-1.450287,-1.496134,-7.661501,5.005037
alpha_loc_1850_pop_0,-0.363865,-0.557227,-3.712824,3.969941
alpha_loc_1851_pop_0,0.994975,0.871471,-2.658364,4.687642
alpha_loc_1852_pop_0,0.306622,-0.250446,-3.855980,3.855492
alpha_loc_1853_pop_0,0.938557,0.729427,-2.166824,4.673921
alpha_loc_1854_pop_0,0.067322,0.105242,-4.540994,4.744868
alpha_loc_1855_pop_0,-0.398315,-0.227384,-3.457706,1.633429
alpha_loc_1856_pop_0,-0.806008,-0.849292,-3.899667,1.559108
alpha_loc_1857_pop_0,-0.638643,-0.593772,-3.833563,2.850239
alpha_loc_1858_pop_0,0.375381,0.717142,-3.626872,4.089095
alpha_loc_1859_pop_0,0.029763,-0.120797,-3.292194,3.456880
alpha_loc_1860_pop_0,0.776133,0.698698,-1.484296,3.197657
alpha_loc_1861_pop_0,0.446948,0.341719,-2.394921,3.357000
alpha_loc_1862_pop_0,0.921468,0.905714,-1.037473,3.715734
alpha_loc_1863_pop_0,0.433136,0.426406,-2.515386,4.567391
alpha_loc_1864_pop_0,-0.708625,-0.762452,-2.962695,2.947750
alpha_loc_1865_pop_0,0.161068,0.241601,-2.774527,2.364154
alpha_loc_1866_pop_0,0.455235,0.496816,-2.900185,2.562031
alpha_loc_1867_pop_0,0.331413,0.370370,-1.876261,2.156157
alpha_loc_1868_pop_0,0.844551,0.802244,-0.629510,2.697631
alpha_loc_1869_pop_0,0.376973,0.355225,-2.452369,3.291699
alpha_loc_1870_pop_0,0.341783,0.302555,-3.003259,3.831893
alpha_loc_1871_pop_0,0.741664,0.480905,-2.776438,5.825798
alpha_loc_1872_pop_0,1.730871,1.544343,-1.679177,6.495557
alpha_loc_1873_pop_0,-0.194246,-0.254163,-4.038443,3.636797
alpha_loc_1874_pop_0,0.301122,0.489002,-2.161039,1.768090
alpha_loc_1875_pop_0,1.037064,1.025613,0.314983,1.870120
alpha_loc_1876_pop_0,-0.324591,-0.304320,-2.515992,2.033941
alpha_loc_1877_pop_0,0.534215,0.629367,-0.717547,2.214859
alpha_loc_1878_pop_0,-0.019752,0.091066,-2.988591,2.563471
alpha_loc_1879_pop_0,-0.101380,-0.185079,-2.650981,1.623683
alpha_loc_1880_pop_0,-0.268590,-0.329888,-2.622403,2.459317
alpha_loc_1881_pop_0,-0.267880,-0.307232,-2.284041,2.115944
alpha_loc_1882_pop_0,1.219355,1.211106,0.281312,2.190122
alpha_loc_1883_pop_0,0.453301,0.480859,-1.665971,2.354008
alpha_loc_1884_pop_0,0.023829,0.228242,-1.994405,1.433729
alpha_loc_1885_pop_0,-0.171509,-0.154466,-2.050499,1.733396
alpha_loc_1886_pop_0,-0.161498,-0.141702,-1.823717,2.007985
alpha_loc_1887_pop_0,-0.203713,-0.215869,-1.538062,1.283465
alpha_loc_1888_pop_0,-0.222747,-0.218719,-1.735720,1.437921
alpha_loc_1889_pop_0,-0.282624,-0.236167,-1.868441,1.442400
alpha_loc_1890_pop_0,-0.315358,-0.321475,-2.075026,1.510801
alpha_loc_1891_pop_0,-0.109722,-0.009076,-1.936344,1.475178
alpha_loc_1892_pop_0,-0.044610,-0.069046,-1.859299,1.867739
alpha_loc_1893_pop_0,-0.577735,-0.601295,-2.439625,1.409326
alpha_loc_1894_pop_0,0.500839,0.469580,-1.986248,2.673796
alpha_loc_1895_pop_0,-0.292717,-0.338017,-1.853638,1.960369
alpha_loc_1896_pop_0,-0.682473,-0.701960,-2.643851,1.314471
alpha_loc_1897_pop_0,-0.608715,-0.671489,-2.765060,2.199077
alpha_loc_1898_pop_0,-0.460047,-0.512524,-2.966737,1.967518
alpha_loc_1899_pop_0,0.505360,0.633236,-2.401330,2.552259
alpha_loc_1900_pop_0,-1.455592,-1.515543,-6.219482,2.762637
alpha_loc_1901_pop_0,-1.510521,-1.509474,-5.285553,2.038849
alpha_loc_1902_pop_0,-0.519158,-0.593927,-3.854132,3.683957
alpha_loc_1903_pop_0,1.511766,1.676994,-3.812237,5.038623
alpha_loc_1904_pop_0,-1.943710,-1.890510,-4.939032,0.447674
alpha_loc_1905_pop_0,0.867231,1.054525,-3.882774,3.866188
alpha_loc_1906_pop_0,-1.727106,-1.742124,-4.719129,1.809245
alpha_loc_1907_pop_0,-1.080486,-1.015512,-4.666638,1.103175
alpha_loc_1908_pop_0,-1.000524,-0.955524,-4.645279,1.253968
alpha_loc_1909_pop_0,-1.049619,-1.110053,-4.825273,3.235884
