param,mean,median,1.000_CI_LB,1.000_CI_UB
gamma-quantile_param_752,0.634390,0.677926,0.016948,0.999841
gamma-quantile_param_753,0.602637,0.626237,0.012992,0.999802
gamma-quantile_param_754,0.667509,0.732033,0.032437,0.999485
gamma-quantile_param_755,0.684727,0.728141,0.075538,0.999847
gamma-quantile_param_756,0.707905,0.712389,0.267483,0.994127
gamma-quantile_param_757,0.199397,0.145810,0.001468,0.871286
gamma-quantile_param_758,0.474578,0.444921,0.001058,0.999783
gamma-quantile_param_759,0.662701,0.699128,0.046355,0.999758
gamma-quantile_param_760,0.698898,0.737766,0.040585,0.999992
gamma-quantile_param_761,0.717102,0.793251,0.011515,0.999957
gamma-quantile_param_762,0.631659,0.665735,0.050492,1.000000
gamma-quantile_param_763,0.748306,0.838081,0.007556,0.999924
gamma-quantile_param_764,0.656596,0.815542,0.000074,0.999977
gamma-quantile_param_765,0.812665,0.906994,0.055705,0.999475
gamma-quantile_param_766,0.770815,0.848059,0.021160,0.999537
gamma-quantile_param_767,0.583579,0.627543,0.000124,0.999965
gamma-quantile_param_768,0.624300,0.832426,0.000067,0.999425
gamma-quantile_param_769,0.526930,0.629842,0.001981,0.992514
gamma-quantile_param_770,0.193246,0.173423,0.023491,0.679400
gamma-quantile_param_771,0.480001,0.480406,0.382011,0.572988
gamma-quantile_param_772,0.568862,0.568939,0.441410,0.678563
gamma-quantile_param_773,0.884263,0.890581,0.704432,0.978043
gamma-quantile_param_774,0.483863,0.490540,0.157083,0.589217
gamma-quantile_param_775,0.540787,0.500785,0.344426,0.911138
gamma-quantile_param_776,0.482505,0.482118,0.312445,0.634339
gamma-quantile_param_777,0.349356,0.365429,0.045456,0.722205
gamma-quantile_param_778,0.824371,0.825269,0.602536,0.957706
gamma-quantile_param_779,0.612726,0.612738,0.516285,0.743133
gamma-quantile_param_780,0.144699,0.128779,0.003017,0.499008
gamma-quantile_param_781,0.377654,0.372802,0.211879,0.627219
gamma-quantile_param_782,0.842544,0.892490,0.397833,0.975257
gamma-quantile_param_783,0.502357,0.478152,0.189154,0.836239
gamma-quantile_param_784,0.447648,0.438666,0.236305,0.716953
gamma-quantile_param_785,0.608196,0.606419,0.264673,0.973204
gamma-quantile_param_786,0.504663,0.500406,0.289057,0.772500
gamma-quantile_param_787,0.168561,0.142210,0.002924,0.585453
gamma-quantile_param_788,0.570475,0.569639,0.140062,0.911828
gamma-quantile_param_789,0.521825,0.531923,0.006853,0.987247
gamma-quantile_param_790,0.400066,0.412280,0.019979,0.701848
gamma-quantile_param_791,0.871280,0.908245,0.082253,0.985206
gamma-quantile_param_792,0.778767,0.818186,0.092657,0.998569
gamma-quantile_param_793,0.358003,0.388734,0.000807,0.805820
gamma-quantile_param_794,0.862423,0.874907,0.504743,0.944961
gamma-quantile_param_795,0.806056,0.872394,0.053873,0.997594
gamma-quantile_param_796,0.725905,0.818477,0.047802,0.999940
gamma-quantile_param_797,0.942166,0.947419,0.795108,0.988564
gamma-quantile_param_798,0.799618,0.799375,0.629098,0.966366
gamma-quantile_param_799,0.806812,0.811294,0.597771,0.984240
gamma-quantile_param_800,0.728834,0.841661,0.244267,0.966526
gamma-quantile_param_801,0.326378,0.340790,0.020011,0.586985
gamma-quantile_param_802,0.337073,0.246902,0.011503,0.894210
gamma-quantile_param_803,0.771855,0.773054,0.594274,0.936347
gamma-quantile_param_804,0.871365,0.873622,0.764439,0.952514
gamma-quantile_param_805,0.386358,0.388112,0.191562,0.583826
gamma-quantile_param_806,0.520442,0.524810,0.262017,0.737489
gamma-quantile_param_807,0.918693,0.920396,0.805150,0.983937
gamma-quantile_param_808,0.183474,0.128833,0.004701,0.839829
gamma-quantile_param_809,0.494103,0.489288,0.254712,0.832949
gamma-quantile_param_810,0.829568,0.832774,0.616400,0.951666
gamma-quantile_param_811,0.390227,0.393110,0.255604,0.539578
gamma-quantile_param_812,0.798590,0.811655,0.519445,0.951964
gamma-quantile_param_813,0.573990,0.575254,0.308280,0.849550
gamma-quantile_param_814,0.897871,0.901551,0.766913,0.977477
gamma-quantile_param_815,0.832934,0.836560,0.667324,0.919102
gamma-quantile_param_816,0.503337,0.502239,0.380961,0.638436
gamma-quantile_param_817,0.475389,0.473001,0.347460,0.605751
gamma-quantile_param_818,0.828174,0.839834,0.516703,0.971430
gamma-quantile_param_819,0.560933,0.562998,0.427916,0.698866
gamma-quantile_param_820,0.712386,0.777479,0.075425,0.881354
gamma-quantile_param_821,0.628345,0.750529,0.012897,0.944217
gamma-quantile_param_822,0.884584,0.912319,0.542377,0.995628
gamma-quantile_param_823,0.522269,0.489519,0.004638,0.999925
gamma-quantile_param_824,0.482115,0.483801,0.337530,0.638474
gamma-quantile_param_825,0.843187,0.843376,0.700078,0.971593
gamma-quantile_param_826,0.638619,0.750684,0.049440,0.860838
gamma-quantile_param_827,0.789901,0.795297,0.618826,0.934438
gamma-quantile_param_828,0.479782,0.486775,0.113660,0.656011
gamma-quantile_param_829,0.795900,0.796110,0.695033,0.892895
gamma-quantile_param_830,0.487480,0.489528,0.391300,0.569765
gamma-quantile_param_831,0.266705,0.266052,0.017298,0.596951
gamma-quantile_param_832,0.544661,0.546049,0.328441,0.748684
gamma-quantile_param_833,0.532020,0.535166,0.316825,0.731621
gamma-quantile_param_834,0.366505,0.347308,0.003027,0.924883
gamma-quantile_param_835,0.400928,0.411278,0.001138,0.911003
gamma-quantile_param_836,0.424404,0.431941,0.003425,0.867772
gamma-quantile_param_837,0.448995,0.507983,0.003729,0.973992
gamma-quantile_param_838,0.503644,0.556903,0.057011,0.915997
gamma-quantile_param_839,0.371282,0.367888,0.136127,0.629523
gamma-quantile_param_840,0.473781,0.471264,0.013231,0.883430
gamma-quantile_param_841,0.176025,0.094165,0.000007,0.924905
gamma-quantile_param_842,0.135903,0.083852,0.000067,0.578597
gamma-quantile_param_843,0.609215,0.630346,0.021019,0.999874
gamma-quantile_param_844,0.573545,0.584581,0.032873,0.990049
gamma-quantile_param_845,0.533602,0.556921,0.012739,0.994247
gamma-quantile_param_846,0.200052,0.160484,0.001882,0.734551
gamma-quantile_param_847,0.459857,0.407830,0.003710,0.995504
gamma-quantile_param_848,0.441063,0.428485,0.000135,0.977621
gamma-quantile_param_849,0.776275,0.851277,0.005452,0.999384
gamma-quantile_param_850,0.438871,0.399235,0.000332,0.999597
gamma-quantile_param_851,0.567161,0.640975,0.000206,0.998458
gamma-quantile_param_852,0.585155,0.640077,0.008564,0.999911
gamma-quantile_param_853,0.315066,0.170907,0.000003,0.995121
gamma-quantile_param_854,0.622460,0.715703,0.000569,0.999997
gamma-quantile_param_855,0.587073,0.676708,0.001012,0.999915
gamma-quantile_param_856,0.585146,0.669110,0.000732,0.999986
gamma-quantile_param_857,0.636383,0.770709,0.000908,0.999986
gamma-quantile_param_858,0.696082,0.755978,0.048187,0.999926
gamma-quantile_param_859,0.590384,0.661717,0.002687,0.999955
gamma-quantile_param_860,0.696783,0.727147,0.095861,0.999967
gamma-quantile_param_861,0.688775,0.718454,0.149668,0.994076
gamma-quantile_param_862,0.568942,0.731138,0.001534,0.999056
gamma-quantile_param_863,0.372155,0.319103,0.000114,0.999402
gamma-quantile_param_864,0.530018,0.590826,0.002292,0.997930
gamma-quantile_param_865,0.668043,0.648647,0.116145,0.999891
gamma-quantile_param_866,0.696310,0.851571,0.003402,0.999973
gamma-quantile_param_867,0.610692,0.708451,0.000055,0.995302
gamma-quantile_param_868,0.642829,0.737322,0.001326,0.997997
gamma-quantile_param_869,0.522967,0.516647,0.015154,0.999180
gamma-quantile_param_870,0.535254,0.546717,0.027891,0.969743
gamma-quantile_param_871,0.744407,0.761762,0.267458,0.985746
gamma-quantile_param_872,0.494538,0.495670,0.388200,0.583808
gamma-quantile_param_873,0.683652,0.672368,0.337815,0.992644
gamma-quantile_param_874,0.920593,0.931271,0.609510,0.989801
gamma-quantile_param_875,0.962518,0.980571,0.578570,0.999953
gamma-quantile_param_876,0.798266,0.870217,0.282523,0.997471
gamma-quantile_param_877,0.252792,0.247107,0.087232,0.640535
gamma-quantile_param_878,0.413986,0.414133,0.243079,0.578338
gamma-quantile_param_879,0.500558,0.413495,0.090332,0.909189
gamma-quantile_param_880,0.604383,0.716086,0.044641,0.916110
gamma-quantile_param_881,0.355072,0.270274,0.027531,0.946379
gamma-quantile_param_882,0.531565,0.534130,0.318557,0.708024
gamma-quantile_param_883,0.925225,0.952928,0.587779,0.999418
gamma-quantile_param_884,0.635719,0.566244,0.358944,0.920740
gamma-quantile_param_885,0.674030,0.763459,0.389131,0.887925
gamma-quantile_param_886,0.865689,0.868288,0.763841,0.957028
gamma-quantile_param_887,0.427395,0.424543,0.185724,0.699629
gamma-quantile_param_888,0.457733,0.404706,0.010261,0.984587
gamma-quantile_param_889,0.552855,0.548658,0.108870,0.992920
gamma-quantile_param_890,0.487824,0.446454,0.022805,0.995259
gamma-quantile_param_891,0.668453,0.680433,0.315429,0.942623
gamma-quantile_param_892,0.778588,0.788787,0.514307,0.970811
gamma-quantile_param_893,0.509451,0.564188,0.004137,0.965571
gamma-quantile_param_894,0.575722,0.498438,0.270539,0.968498
gamma-quantile_param_895,0.691524,0.647195,0.015622,0.997919
gamma-quantile_param_896,0.292038,0.160309,0.000076,0.985743
gamma-quantile_param_897,0.480199,0.467566,0.028228,0.989432
gamma-quantile_param_898,0.727155,0.860361,0.084703,0.997689
gamma-quantile_param_899,0.246461,0.230240,0.079799,0.604291
gamma-quantile_param_900,0.427508,0.438865,0.000553,0.907957
gamma-quantile_param_901,0.463794,0.462038,0.246164,0.704489
gamma-quantile_param_902,0.633405,0.637126,0.455944,0.780165
gamma-quantile_param_903,0.483842,0.484147,0.344779,0.630753
gamma-quantile_param_904,0.206028,0.167563,0.005241,0.864004
gamma-quantile_param_905,0.344740,0.280964,0.012503,0.810013
gamma-quantile_param_906,0.473401,0.480197,0.216705,0.596835
gamma-quantile_param_907,0.826337,0.829759,0.602704,0.953578
gamma-quantile_param_908,0.301279,0.199485,0.005075,0.991221
gamma-quantile_param_909,0.658358,0.664570,0.354892,0.847201
gamma-quantile_param_910,0.534943,0.539051,0.036333,0.996642
gamma-quantile_param_911,0.254645,0.222690,0.006027,0.841740
gamma-quantile_param_912,0.665545,0.711686,0.030350,0.997407
gamma-quantile_param_913,0.704333,0.681789,0.225679,0.999793
gamma-quantile_param_914,0.886867,0.893061,0.646487,0.994302
gamma-quantile_param_915,0.753141,0.756350,0.575576,0.898451
gamma-quantile_param_916,0.334868,0.357316,0.003070,0.668340
gamma-quantile_param_917,0.440104,0.504166,0.031595,0.895540
gamma-quantile_param_918,0.642079,0.656711,0.131417,0.994045
gamma-quantile_param_919,0.570876,0.599182,0.088251,0.914051
gamma-quantile_param_920,0.711796,0.738790,0.294300,0.969676
gamma-quantile_param_921,0.609195,0.670070,0.065565,0.955217
gamma-quantile_param_922,0.502614,0.526062,0.020018,0.757553
gamma-quantile_param_923,0.975824,0.986143,0.806757,0.999972
gamma-quantile_param_924,0.934350,0.943223,0.732961,0.997540
gamma-quantile_param_925,0.524166,0.503263,0.232983,0.966113
gamma-quantile_param_926,0.725232,0.772736,0.173874,0.996350
gamma-quantile_param_927,0.143363,0.084900,0.000966,0.598824
gamma-quantile_param_928,0.529508,0.530421,0.326271,0.758094
gamma-quantile_param_929,0.603295,0.604177,0.462814,0.732660
gamma-quantile_param_930,0.668837,0.659640,0.169354,0.999453
gamma-quantile_param_931,0.482753,0.483206,0.356035,0.622172
gamma-quantile_param_932,0.784053,0.843862,0.296049,0.997011
gamma-quantile_param_933,0.487357,0.528602,0.006666,0.800145
gamma-quantile_param_934,0.443318,0.409321,0.004280,0.957238
gamma-quantile_param_935,0.437562,0.437392,0.097898,0.768820
gamma-quantile_param_936,0.590275,0.587829,0.455236,0.836322
gamma-quantile_param_937,0.584807,0.585133,0.098109,0.953711
gamma-quantile_param_938,0.767275,0.799152,0.114626,0.924439
gamma-quantile_param_939,0.496837,0.496987,0.325822,0.657871
gamma-quantile_param_940,0.520264,0.523857,0.090721,0.807408
gamma-quantile_param_941,0.825400,0.832806,0.602748,0.974454
gamma-quantile_param_942,0.094051,0.038341,0.000763,0.673877
gamma-quantile_param_943,0.480705,0.480007,0.318572,0.627520
gamma-quantile_param_944,0.490011,0.486455,0.325092,0.680515
gamma-quantile_param_945,0.716041,0.798916,0.139334,0.907841
gamma-quantile_param_946,0.551908,0.540672,0.360125,0.784682
gamma-quantile_param_947,0.206751,0.163952,0.005135,0.588263
gamma-quantile_param_948,0.511249,0.513867,0.151391,0.733968
gamma-quantile_param_949,0.495086,0.493120,0.219571,0.775504
gamma-quantile_param_950,0.947646,0.961697,0.341147,0.995854
gamma-quantile_param_951,0.584512,0.649783,0.021292,0.988459
gamma-quantile_param_952,0.126187,0.089635,0.000189,0.574637
gamma-quantile_param_953,0.551724,0.556233,0.356375,0.725202
gamma-quantile_param_954,0.500912,0.494733,0.336039,0.703915
gamma-quantile_param_955,0.438659,0.437626,0.191604,0.660404
gamma-quantile_param_956,0.622216,0.627305,0.374476,0.811255
gamma-quantile_param_957,0.594429,0.658637,0.001413,0.993511
gamma-quantile_param_958,0.463406,0.461178,0.322753,0.619254
gamma-quantile_param_959,0.427307,0.428240,0.215292,0.642241
gamma-quantile_param_960,0.236067,0.229194,0.110749,0.467466
gamma-quantile_param_961,0.516742,0.514262,0.354214,0.700906
gamma-quantile_param_962,0.510039,0.510704,0.409327,0.601563
gamma-quantile_param_963,0.849114,0.863019,0.540228,0.964973
gamma-quantile_param_964,0.509734,0.509634,0.373702,0.664578
gamma-quantile_param_965,0.378020,0.396421,0.031830,0.695144
gamma-quantile_param_966,0.857873,0.868777,0.587925,0.963220
gamma-quantile_param_967,0.917444,0.928293,0.669980,0.997583
gamma-quantile_param_968,0.881756,0.887893,0.705787,0.968700
gamma-quantile_param_969,0.686161,0.782353,0.009330,0.995306
gamma-quantile_param_970,0.496246,0.497533,0.238660,0.744755
gamma-quantile_param_971,0.480295,0.479077,0.233634,0.682315
gamma-quantile_param_972,0.340045,0.342827,0.022835,0.743865
gamma-quantile_param_973,0.469243,0.471739,0.178024,0.553500
gamma-quantile_param_974,0.777389,0.829543,0.007383,0.988531
gamma-quantile_param_975,0.772897,0.848618,0.259115,0.994269
gamma-quantile_param_976,0.303527,0.278767,0.004650,0.848526
gamma-quantile_param_977,0.554647,0.594424,0.040405,0.942696
gamma-quantile_param_978,0.321869,0.305416,0.001316,0.852299
gamma-quantile_param_979,0.759330,0.770974,0.297878,0.990551
gamma-quantile_param_980,0.426100,0.430933,0.089987,0.866868
gamma-quantile_param_981,0.840509,0.886395,0.344213,0.997228
gamma-quantile_param_982,0.689158,0.825972,0.067550,0.995577
gamma-quantile_param_983,0.862764,0.935015,0.200531,0.999922
gamma-quantile_param_984,0.898300,0.947387,0.350263,0.999763
gamma-quantile_param_985,0.832603,0.895521,0.166439,0.999741
gamma-quantile_param_986,0.486528,0.433740,0.082242,0.995398
gamma-quantile_param_987,0.473913,0.487279,0.005550,0.969042
gamma-quantile_param_988,0.206078,0.101157,0.001673,0.930998
gamma-quantile_param_989,0.384876,0.332519,0.001423,0.962805
gamma-quantile_param_990,0.752810,0.821823,0.243625,0.987611
gamma-quantile_param_991,0.666096,0.716949,0.161716,0.970880
gamma-quantile_param_992,0.358394,0.275685,0.004606,0.934814
gamma-quantile_param_993,0.725484,0.769200,0.263881,0.979638
gamma-quantile_param_994,0.209779,0.176099,0.005762,0.683974
gamma-quantile_param_995,0.407372,0.388966,0.018713,0.964634
gamma-quantile_param_996,0.889263,0.910152,0.589730,0.993193
gamma-quantile_param_997,0.201168,0.172940,0.007232,0.807926
gamma-quantile_param_998,0.454496,0.506313,0.009995,0.968049
gamma-quantile_param_999,0.848928,0.877548,0.475935,0.991935
gamma-quantile_param_1000,0.513029,0.553720,0.008712,0.971410
gamma-quantile_param_1001,0.381334,0.310127,0.004641,0.984765
gamma-quantile_param_1002,0.777209,0.888789,0.048488,0.998008
gamma-quantile_param_1003,0.138399,0.082735,0.000039,0.755550
gamma-quantile_param_1004,0.142525,0.092176,0.000818,0.822968
gamma-quantile_param_1005,0.166071,0.081345,0.000017,0.862038
gamma-quantile_param_1006,0.169714,0.138480,0.000021,0.655503
gamma-quantile_param_1007,0.149049,0.125411,0.000389,0.591042
gamma-quantile_param_1008,0.583821,0.647162,0.005391,0.988901
gamma-quantile_param_1009,0.667082,0.692369,0.266705,0.969752
gamma-quantile_param_1010,0.711229,0.788194,0.131671,0.994493
gamma-quantile_param_1011,0.450826,0.494913,0.004080,0.719681
gamma-quantile_param_1012,0.520405,0.548203,0.068128,0.892143
gamma-quantile_param_1013,0.193230,0.171538,0.021545,0.562356
gamma-quantile_param_1014,0.477514,0.479341,0.034644,0.938412
gamma-quantile_param_1015,0.238057,0.091688,0.000186,0.887768
gamma-quantile_param_1016,0.252602,0.232375,0.003092,0.633028
gamma-quantile_param_1017,0.898370,0.903065,0.702085,0.988146
gamma-quantile_param_1018,0.892273,0.948552,0.247172,0.997204
gamma-quantile_param_1019,0.893548,0.961210,0.219786,0.999999
gamma-quantile_param_1020,0.903262,0.954178,0.495776,0.999989
gamma-quantile_param_1021,0.788188,0.883361,0.241931,0.999656
gamma-quantile_param_1022,0.692400,0.699511,0.222086,0.992566
gamma-quantile_param_1023,0.441554,0.435327,0.217851,0.708089
gamma-quantile_param_1024,0.169776,0.135024,0.005469,0.733065
gamma-quantile_param_1025,0.408307,0.406248,0.290504,0.572448
gamma-quantile_param_1026,0.546696,0.548572,0.296965,0.820603
gamma-quantile_param_1027,0.859910,0.881009,0.326154,0.998059
gamma-quantile_param_1028,0.713506,0.739445,0.047685,0.974885
gamma-quantile_param_1029,0.311337,0.255475,0.002107,0.960068
gamma-quantile_param_1030,0.530682,0.531197,0.011099,0.998772
gamma-quantile_param_1031,0.486789,0.479039,0.128855,0.860367
gamma-quantile_param_1032,0.475872,0.473748,0.128612,0.859707
gamma-quantile_param_1033,0.186597,0.134628,0.000058,0.830155
gamma-quantile_param_1034,0.678058,0.666561,0.156956,0.996528
gamma-quantile_param_1035,0.391329,0.324196,0.018468,0.953936
gamma-quantile_param_1036,0.319205,0.250017,0.012504,0.831542
gamma-quantile_param_1037,0.434681,0.439283,0.164618,0.617309
gamma-quantile_param_1038,0.646726,0.620941,0.404108,0.891634
gamma-quantile_param_1039,0.470068,0.470885,0.115178,0.780224
gamma-quantile_param_1040,0.851721,0.873685,0.365571,0.962597
gamma-quantile_param_1041,0.446385,0.437380,0.270398,0.730584
gamma-quantile_param_1042,0.880699,0.886058,0.758940,0.965585
gamma-quantile_param_1043,0.881309,0.883222,0.773945,0.968856
gamma-quantile_param_1044,0.478563,0.475512,0.264653,0.706823
gamma-quantile_param_1045,0.534190,0.540993,0.147091,0.739538
gamma-quantile_param_1046,0.104257,0.072820,0.000146,0.501372
gamma-quantile_param_1047,0.528188,0.686103,0.022661,0.891570
gamma-quantile_param_1048,0.414315,0.409674,0.256819,0.616824
gamma-quantile_param_1049,0.571265,0.551726,0.260070,0.963675
gamma-quantile_param_1050,0.252216,0.231698,0.002448,0.755975
gamma-quantile_param_1051,0.234877,0.180650,0.017986,0.762283
gamma-quantile_param_1052,0.478890,0.508374,0.040272,0.859488
gamma-quantile_param_1053,0.612330,0.548107,0.011911,0.979594
gamma-quantile_param_1054,0.774167,0.812503,0.346842,0.935456
gamma-quantile_param_1055,0.569046,0.584557,0.042181,0.965295
gamma-quantile_param_1056,0.275580,0.253627,0.007452,0.746758
gamma-quantile_param_1057,0.538207,0.529724,0.284997,0.830343
gamma-quantile_param_1058,0.570480,0.574195,0.292663,0.844272
gamma-quantile_param_1059,0.605254,0.592566,0.182988,0.994377
gamma-quantile_param_1060,0.865031,0.909568,0.370675,0.999936
gamma-quantile_param_1061,0.486763,0.337957,0.013399,0.991169
gamma-quantile_param_1062,0.227669,0.183275,0.007301,0.879642
gamma-quantile_param_1063,0.583493,0.620406,0.050434,0.985069
gamma-quantile_param_1064,0.346943,0.336111,0.013276,0.862089
gamma-quantile_param_1065,0.569516,0.574207,0.255203,0.917921
gamma-quantile_param_1066,0.565319,0.567697,0.337955,0.759622
gamma-quantile_param_1067,0.528130,0.548252,0.011233,0.972479
gamma-quantile_param_1068,0.214633,0.218137,0.003589,0.524875
gamma-quantile_param_1069,0.628291,0.605075,0.359440,0.978547
gamma-quantile_param_1070,0.464806,0.464006,0.347072,0.592951
gamma-quantile_param_1071,0.481051,0.479063,0.056573,0.902487
gamma-quantile_param_1072,0.417457,0.418791,0.129189,0.646572
gamma-quantile_param_1073,0.099265,0.068451,0.001952,0.463588
gamma-quantile_param_1074,0.461798,0.314730,0.043589,0.955666
gamma-quantile_param_1075,0.537443,0.538857,0.361360,0.709768
gamma-quantile_param_1076,0.223783,0.158200,0.012431,0.767078
gamma-quantile_param_1077,0.524974,0.524142,0.270619,0.796391
gamma-quantile_param_1078,0.102921,0.080369,0.001762,0.497886
gamma-quantile_param_1079,0.544257,0.574446,0.029644,0.946889
gamma-quantile_param_1080,0.508458,0.508687,0.353947,0.644901
gamma-quantile_param_1081,0.414771,0.418020,0.042017,0.728947
gamma-quantile_param_1082,0.490641,0.487043,0.261775,0.697008
gamma-quantile_param_1083,0.704018,0.739695,0.072172,0.935081
gamma-quantile_param_1084,0.931288,0.959933,0.517582,0.998922
gamma-quantile_param_1085,0.528552,0.526037,0.326856,0.734997
gamma-quantile_param_1086,0.188247,0.145237,0.002535,0.680354
gamma-quantile_param_1087,0.511991,0.509015,0.328344,0.679846
gamma-quantile_param_1088,0.905808,0.939157,0.622742,0.998788
gamma-quantile_param_1089,0.634396,0.637585,0.506056,0.729969
gamma-quantile_param_1090,0.597358,0.603341,0.397677,0.741278
gamma-quantile_param_1091,0.516641,0.517354,0.375046,0.689117
gamma-quantile_param_1092,0.539261,0.538474,0.416026,0.673322
gamma-quantile_param_1093,0.512204,0.518084,0.279619,0.669036
gamma-quantile_param_1094,0.833281,0.871229,0.399604,0.999583
gamma-quantile_param_1095,0.501056,0.526385,0.002597,0.977455
gamma-quantile_param_1096,0.171268,0.138481,0.006716,0.503801
gamma-quantile_param_1097,0.173803,0.146996,0.005949,0.513180
gamma-quantile_param_1098,0.541623,0.529969,0.309674,0.805108
gamma-quantile_param_1099,0.649246,0.651671,0.389175,0.852602
gamma-quantile_param_1100,0.384265,0.278524,0.001425,0.997921
gamma-quantile_param_1101,0.186807,0.173923,0.002449,0.502087
gamma-quantile_param_1102,0.228101,0.191194,0.023682,0.579503
gamma-quantile_param_1103,0.649253,0.648400,0.298620,0.982568
gamma-quantile_param_1104,0.618805,0.592536,0.272267,0.965724
gamma-quantile_param_1105,0.456332,0.454813,0.209524,0.786344
gamma-quantile_param_1106,0.237305,0.231381,0.001306,0.711142
gamma-quantile_param_1107,0.555190,0.566695,0.049993,0.938737
gamma-quantile_param_1108,0.678513,0.761399,0.014830,0.994114
gamma-quantile_param_1109,0.755626,0.788064,0.136412,0.997243
gamma-quantile_param_1110,0.413409,0.426797,0.060609,0.884646
gamma-quantile_param_1111,0.422109,0.320217,0.022531,0.973778
gamma-quantile_param_1112,0.068194,0.040429,0.000001,0.419009
gamma-quantile_param_1113,0.124736,0.095627,0.000348,0.727162
gamma-quantile_param_1114,0.140970,0.118216,0.000967,0.481583
gamma-quantile_param_1115,0.609186,0.584345,0.258284,0.995529
gamma-quantile_param_1116,0.200380,0.138039,0.001191,0.821675
gamma-quantile_param_1117,0.298657,0.309168,0.004271,0.701213
gamma-quantile_param_1118,0.651444,0.644480,0.105370,0.999627
gamma-quantile_param_1119,0.797823,0.823605,0.411003,0.999607
gamma-quantile_param_1120,0.401548,0.290159,0.058244,0.974292
gamma-quantile_param_1121,0.259376,0.230743,0.013328,0.884822
gamma-quantile_param_1122,0.750292,0.940603,0.024282,0.999489
gamma-quantile_param_1123,0.699209,0.743407,0.158943,0.999053
gamma-quantile_param_1124,0.189034,0.138675,0.002220,0.757671
gamma-quantile_param_1125,0.155088,0.066892,0.000913,0.650303
gamma-quantile_param_1126,0.374527,0.335716,0.001902,0.966482
gamma-quantile_param_1127,0.223387,0.184248,0.004033,0.715108
gamma-quantile_param_1128,0.386709,0.357608,0.001115,0.975077
gamma-quantile_param_1129,0.502530,0.530617,0.007445,0.995466
gamma-quantile_param_1130,0.764919,0.819500,0.217353,0.991534
gamma-quantile_param_1131,0.280676,0.184023,0.001251,0.970584
gamma-quantile_param_1132,0.272156,0.213847,0.000003,0.946916
gamma-quantile_param_1133,0.339727,0.300843,0.001718,0.975072
gamma-quantile_param_1134,0.640401,0.694678,0.090398,0.995448
gamma-quantile_param_1135,0.385586,0.265744,0.000227,0.972665
gamma-quantile_param_1136,0.220620,0.222510,0.001349,0.663708
gamma-quantile_param_1137,0.320123,0.349467,0.002780,0.671390
gamma-quantile_param_1138,0.140022,0.106170,0.007879,0.686629
gamma-quantile_param_1139,0.707121,0.696074,0.178380,0.998372
gamma-quantile_param_1140,0.466871,0.408786,0.003283,0.981823
gamma-quantile_param_1141,0.397988,0.402038,0.013267,0.782836
gamma-quantile_param_1142,0.241193,0.170311,0.000566,0.950967
gamma-quantile_param_1143,0.115647,0.060115,0.000252,0.900862
gamma-quantile_param_1144,0.733360,0.766060,0.139663,0.979496
gamma-quantile_param_1145,0.411305,0.371380,0.001621,0.996665
gamma-quantile_param_1146,0.422681,0.418469,0.002596,0.911371
gamma-quantile_param_1147,0.367814,0.330685,0.000114,0.975495
gamma-quantile_param_1148,0.428295,0.430248,0.004578,0.854059
gamma-quantile_param_1149,0.326144,0.281671,0.000021,0.936961
gamma-quantile_param_1150,0.293546,0.207982,0.000115,0.990977
gamma-quantile_param_1151,0.301432,0.263239,0.000011,0.934321
gamma-quantile_param_1152,0.314093,0.180850,0.000016,0.998716
gamma-quantile_param_1153,0.233725,0.167101,0.000064,0.895967
gamma-quantile_param_1154,0.338022,0.280273,0.000769,0.993712
gamma-quantile_param_1155,0.168481,0.051694,0.000016,0.970464
gamma-quantile_param_1156,0.329626,0.272925,0.001698,0.989836
gamma-quantile_param_1157,0.242425,0.145578,0.000401,0.918793
gamma-quantile_param_1158,0.358310,0.335701,0.000641,0.946080
gamma-quantile_param_1159,0.306606,0.231060,0.000393,0.943359
gamma-quantile_param_1160,0.616224,0.641376,0.131827,0.991437
gamma-quantile_param_1161,0.206491,0.159908,0.007727,0.753922
gamma-quantile_param_1162,0.401561,0.236129,0.001263,0.998451
gamma-quantile_param_1163,0.639578,0.680752,0.089350,0.958106
gamma-quantile_param_1164,0.496666,0.510592,0.000416,0.989027
gamma-quantile_param_1165,0.640413,0.721968,0.008803,0.999997
gamma-quantile_param_1166,0.279464,0.189560,0.000406,0.977960
gamma-quantile_param_1167,0.491904,0.553258,0.000105,0.999467
gamma-quantile_param_1168,0.413006,0.339920,0.000095,0.997554
gamma-quantile_param_1169,0.480208,0.461059,0.002259,0.999829
gamma-quantile_param_1170,0.438357,0.368327,0.002435,0.997095
gamma-quantile_param_1171,0.520501,0.511795,0.012245,0.972234
gamma-quantile_param_1172,0.513788,0.511297,0.005664,0.999052
gamma-quantile_param_1173,0.511561,0.514991,0.011368,0.999912
gamma-quantile_param_1174,0.553639,0.579748,0.006623,0.998987
gamma-quantile_param_1175,0.320724,0.244940,0.001091,0.972911
gamma-quantile_param_1176,0.605485,0.643613,0.069548,0.997130
gamma-quantile_param_1177,0.625036,0.689815,0.010172,0.997561
gamma-quantile_param_1178,0.698789,0.717259,0.030390,0.999847
gamma-quantile_param_1179,0.899323,0.933252,0.522470,0.999649
gamma-quantile_param_1180,0.633026,0.656662,0.042591,0.995078
gamma-quantile_param_1181,0.240520,0.208565,0.001264,0.842791
