param,mean,median,1.000_CI_LB,1.000_CI_UB
beta_loc_1648_pop_0,2.418201,2.376389,0.385465,4.831122
beta_loc_1649_pop_0,-3.420717,-3.245239,-6.024933,-1.437595
beta_loc_1650_pop_0,-3.859456,-4.025769,-5.408210,-1.839805
beta_loc_1651_pop_0,-3.098146,-3.015128,-4.922704,-1.372168
beta_loc_1652_pop_0,-2.660585,-2.595170,-4.411942,-1.315236
beta_loc_1653_pop_0,-2.361482,-2.362238,-4.093037,-0.440458
beta_loc_1654_pop_0,-0.304061,-0.383890,-1.902779,1.049774
beta_loc_1655_pop_0,-0.752316,-0.849291,-2.831975,1.506030
beta_loc_1656_pop_0,-0.846640,-0.843974,-2.842026,1.229661
beta_loc_1657_pop_0,-0.618097,-0.595570,-1.891766,0.465197
beta_loc_1658_pop_0,-0.450542,-0.527790,-1.923789,1.103130
beta_loc_1659_pop_0,-4.440196,-4.322998,-6.083513,-3.025290
beta_loc_1660_pop_0,3.007636,2.885782,0.748864,5.516106
beta_loc_1661_pop_0,3.439196,3.413065,0.761344,5.219666
beta_loc_1662_pop_0,1.638086,1.618011,0.308648,3.440955
beta_loc_1663_pop_0,0.957764,0.928234,-0.891594,3.216085
beta_loc_1664_pop_0,-2.096265,-1.966312,-4.267931,-0.692838
beta_loc_1665_pop_0,0.641562,0.669210,-1.008114,2.025797
beta_loc_1666_pop_0,0.172828,0.494077,-2.935576,2.104665
beta_loc_1667_pop_0,1.056909,0.989624,-0.960774,3.903328
beta_loc_1668_pop_0,0.339618,0.332002,-0.767178,2.344388
beta_loc_1669_pop_0,-2.364509,-2.517875,-3.844945,0.896068
beta_loc_1670_pop_0,-3.494265,-3.371460,-5.752142,-1.243196
beta_loc_1671_pop_0,-3.221355,-3.247037,-5.199013,-0.941354
beta_loc_1672_pop_0,-3.556961,-3.569585,-4.979726,-2.141539
beta_loc_1673_pop_0,-2.330313,-2.166182,-4.425352,-0.712745
beta_loc_1674_pop_0,-2.578454,-2.624331,-4.314995,-0.901263
beta_loc_1675_pop_0,-2.100159,-2.012271,-4.160860,-0.392794
beta_loc_1676_pop_0,-2.285853,-2.186831,-4.771803,-0.749809
beta_loc_1677_pop_0,-2.578489,-2.545179,-5.104135,-0.353365
beta_loc_1678_pop_0,0.017156,0.058116,-0.989206,1.322269
beta_loc_1679_pop_0,-1.092216,-1.179117,-3.888265,1.623622
beta_loc_1680_pop_0,0.583622,0.690412,-1.587617,2.530107
beta_loc_1681_pop_0,-3.097573,-3.112979,-5.250077,-0.586594
beta_loc_1682_pop_0,-1.894361,-1.960836,-3.334348,-0.276437
beta_loc_1683_pop_0,-0.481370,-0.414231,-2.476807,0.943326
beta_loc_1684_pop_0,0.574704,0.608898,-0.985931,2.724893
beta_loc_1685_pop_0,-0.030144,0.437170,-3.251675,3.322189
beta_loc_1686_pop_0,0.659832,0.611979,-0.937368,2.895737
beta_loc_1687_pop_0,0.124212,0.206031,-1.903673,1.797546
beta_loc_1688_pop_0,-0.532063,-0.415754,-3.983312,1.066789
beta_loc_1689_pop_0,-2.291273,-2.130878,-4.418375,0.114223
beta_loc_1690_pop_0,0.278559,0.315914,-0.988455,2.569614
beta_loc_1691_pop_0,-0.526075,-0.559034,-1.819663,0.777932
beta_loc_1692_pop_0,0.428512,0.391023,-0.984283,2.428326
beta_loc_1693_pop_0,0.775822,0.536522,-0.988304,3.984217
beta_loc_1694_pop_0,-0.016804,-0.089972,-0.878763,1.372518
beta_loc_1695_pop_0,0.324666,0.278800,-0.926802,1.570382
beta_loc_1696_pop_0,0.837683,0.988224,-0.839325,2.548232
beta_loc_1697_pop_0,-0.336074,0.336453,-4.207696,2.277613
beta_loc_1698_pop_0,-1.794941,-1.668773,-3.372539,-0.095457
beta_loc_1699_pop_0,3.959154,4.348966,0.212576,7.018852
beta_loc_1700_pop_0,1.408932,1.219263,-1.070516,5.489089
beta_loc_1701_pop_0,3.002463,2.983792,1.146985,4.808545
beta_loc_1702_pop_0,-0.109888,-0.516248,-3.557772,3.265261
beta_loc_1703_pop_0,0.233002,0.254865,-0.935226,1.339943
beta_loc_1704_pop_0,1.039790,1.016090,-0.318292,2.951353
beta_loc_1705_pop_0,1.338212,1.405634,-0.575926,2.820632
beta_loc_1706_pop_0,1.549083,1.356503,-0.956758,4.397809
beta_loc_1707_pop_0,-2.147813,-2.093368,-3.773452,-0.825842
beta_loc_1708_pop_0,0.972220,0.673389,-0.972364,4.065605
beta_loc_1709_pop_0,-0.635878,-0.634135,-2.769574,0.815456
beta_loc_1710_pop_0,0.022110,0.144996,-1.741174,1.687530
beta_loc_1711_pop_0,-0.342023,-0.623746,-2.903547,2.693340
beta_loc_1712_pop_0,-2.530973,-2.580499,-3.710403,-1.016574
beta_loc_1713_pop_0,-0.192940,-0.310409,-2.413809,2.769209
beta_loc_1714_pop_0,-0.355712,-0.642926,-4.612338,3.023046
beta_loc_1715_pop_0,0.650752,0.526623,-0.997157,3.127006
beta_loc_1716_pop_0,-2.358847,-2.289554,-5.073261,0.317141
beta_loc_1717_pop_0,-2.972563,-3.413952,-4.682917,-0.608562
beta_loc_1718_pop_0,2.999883,2.660210,0.099446,6.340203
beta_loc_1719_pop_0,-2.352336,-2.265551,-5.031278,-0.985020
beta_loc_1720_pop_0,-0.540233,-0.615222,-1.860444,0.689219
beta_loc_1721_pop_0,-2.703953,-2.094619,-5.825625,-0.506552
beta_loc_1722_pop_0,-3.371824,-3.290523,-5.079739,-1.361962
beta_loc_1723_pop_0,-0.228900,-0.242075,-0.992312,1.119473
beta_loc_1724_pop_0,-2.682066,-2.734887,-5.395473,0.658867
beta_loc_1725_pop_0,-3.641056,-3.582678,-5.465251,-0.826426
beta_loc_1726_pop_0,-2.622312,-2.312897,-5.480966,-0.558395
beta_loc_1727_pop_0,-1.152025,-1.296615,-4.279411,1.680481
beta_loc_1728_pop_0,0.790846,0.875099,-0.977268,2.412872
beta_loc_1729_pop_0,-1.622778,-1.464644,-3.322692,0.238631
beta_loc_1730_pop_0,-0.693004,-0.603967,-2.984382,1.077354
beta_loc_1731_pop_0,2.470256,2.330043,0.805201,4.564153
beta_loc_1732_pop_0,2.419984,2.538899,0.483434,3.997953
beta_loc_1733_pop_0,6.614481,6.644447,2.863413,10.985895
beta_loc_1734_pop_0,0.579632,0.186615,-0.995670,3.459867
beta_loc_1735_pop_0,-0.240209,-0.215304,-0.973617,0.922860
beta_loc_1736_pop_0,-3.171994,-3.068650,-5.559103,-1.429494
beta_loc_1737_pop_0,-4.132576,-4.181983,-5.364260,-2.942673
beta_loc_1738_pop_0,-4.898457,-4.893471,-6.444265,-3.180038
beta_loc_1739_pop_0,0.703243,0.536853,-0.990055,3.083723
beta_loc_1740_pop_0,0.356883,0.278072,-1.866327,2.286925
beta_loc_1741_pop_0,-2.340258,-2.055089,-4.648298,-0.734399
beta_loc_1742_pop_0,-3.319276,-3.256962,-9.066079,-0.358934
beta_loc_1743_pop_0,2.080852,2.189521,-0.056674,3.767537
beta_loc_1744_pop_0,-0.101120,0.158180,-2.179000,1.645773
beta_loc_1745_pop_0,-3.662816,-3.594623,-6.495074,-1.716273
beta_loc_1746_pop_0,0.359877,0.371608,-0.991309,1.969325
beta_loc_1747_pop_0,-1.382342,-1.157292,-3.558387,0.576661
beta_loc_1748_pop_0,-2.732000,-2.726409,-4.885180,-1.014521
beta_loc_1749_pop_0,-0.459499,-0.465067,-2.549034,1.719040
beta_loc_1750_pop_0,-3.232018,-3.727202,-6.030592,-0.520750
beta_loc_1751_pop_0,-3.090132,-3.329324,-4.599191,-0.899720
beta_loc_1752_pop_0,-0.603081,-0.643050,-1.000217,0.487712
beta_loc_1753_pop_0,-2.170422,-2.207430,-3.545613,-0.856108
beta_loc_1754_pop_0,-0.249282,-0.290105,-0.998362,0.872719
beta_loc_1755_pop_0,3.494519,3.351063,1.784563,5.537112
beta_loc_1756_pop_0,3.435247,3.713410,-0.159136,7.221894
beta_loc_1757_pop_0,1.961188,2.021128,0.445804,3.887924
beta_loc_1758_pop_0,1.275288,1.422475,-0.918900,3.239782
beta_loc_1759_pop_0,-0.488637,-0.330695,-3.729198,1.940071
beta_loc_1760_pop_0,-0.364935,-0.289437,-2.384146,1.764241
beta_loc_1761_pop_0,-3.063659,-3.028353,-4.724349,-1.366581
beta_loc_1762_pop_0,-0.334834,-0.438826,-1.968098,1.327141
beta_loc_1763_pop_0,0.028101,-0.418739,-0.996033,3.618979
beta_loc_1764_pop_0,0.953702,0.992245,-1.369427,3.490693
beta_loc_1765_pop_0,-3.885178,-4.000443,-5.743168,-1.483136
beta_loc_1766_pop_0,-3.670270,-3.736298,-5.666043,-1.719451
beta_loc_1767_pop_0,-3.204947,-3.110487,-6.663047,-1.335708
beta_loc_1768_pop_0,-0.217657,-0.250128,-0.986897,0.906304
beta_loc_1769_pop_0,0.032773,0.010036,-2.721231,2.784443
beta_loc_1770_pop_0,-0.216207,-0.283847,-0.992297,1.133287
beta_loc_1771_pop_0,-0.288053,-0.318851,-0.970988,0.879477
beta_loc_1772_pop_0,-3.043150,-2.803068,-4.990992,-1.518370
beta_loc_1773_pop_0,2.194270,2.111265,0.105100,4.808346
beta_loc_1774_pop_0,-0.325808,-0.315229,-0.974246,0.496902
beta_loc_1775_pop_0,-0.135883,-0.154931,-0.996973,1.004420
beta_loc_1776_pop_0,-3.916336,-3.602989,-7.025439,-1.199809
beta_loc_1777_pop_0,1.259525,1.051958,-0.296186,3.638941
beta_loc_1778_pop_0,-1.417493,-1.370820,-5.094656,2.174762
beta_loc_1779_pop_0,-3.275771,-3.121224,-7.149788,-0.419791
beta_loc_1780_pop_0,2.169561,2.235413,0.085490,4.040870
beta_loc_1781_pop_0,-2.756903,-2.863048,-4.486667,-0.523318
beta_loc_1782_pop_0,1.171200,1.118654,-0.929817,3.569638
beta_loc_1783_pop_0,1.947794,0.731939,-0.976011,5.972030
beta_loc_1784_pop_0,2.656640,2.568091,-0.274039,5.618096
beta_loc_1785_pop_0,1.620480,1.707336,-0.193468,2.940423
beta_loc_1786_pop_0,1.968567,1.926561,0.569900,3.993126
beta_loc_1787_pop_0,-3.156498,-4.247849,-5.491398,1.553810
beta_loc_1788_pop_0,1.989785,1.881961,-0.717092,4.840797
beta_loc_1789_pop_0,0.081037,0.023262,-0.976110,1.343525
beta_loc_1790_pop_0,1.828526,1.821503,-0.909686,4.637354
beta_loc_1791_pop_0,1.368095,1.151565,-0.995034,4.234298
beta_loc_1792_pop_0,-2.850731,-2.716187,-4.514945,-1.070660
beta_loc_1793_pop_0,0.940123,0.559265,-0.971019,3.372233
beta_loc_1794_pop_0,0.866347,1.048221,-0.986693,2.896674
beta_loc_1795_pop_0,1.252725,1.260309,-0.103107,3.005414
beta_loc_1796_pop_0,-2.796587,-2.717913,-4.365930,-1.178831
beta_loc_1797_pop_0,-0.366268,-0.152091,-2.427765,1.046204
beta_loc_1798_pop_0,0.802912,0.765901,-0.987496,3.497232
beta_loc_1799_pop_0,1.393296,1.332793,-0.485097,4.274789
beta_loc_1800_pop_0,1.397140,1.365438,0.245757,2.878300
beta_loc_1801_pop_0,0.457880,0.531421,-0.996611,2.020883
beta_loc_1802_pop_0,0.287219,0.292211,-0.967819,1.936363
beta_loc_1803_pop_0,0.865438,0.846359,-0.625996,2.140670
beta_loc_1804_pop_0,0.395798,0.256165,-0.851346,2.723599
beta_loc_1805_pop_0,1.400257,1.473968,-0.983515,3.141302
beta_loc_1806_pop_0,-0.009584,-0.091906,-0.981663,1.490755
beta_loc_1807_pop_0,1.066071,1.087581,-0.994557,4.010556
beta_loc_1808_pop_0,-2.957158,-2.950993,-5.114047,-0.860652
beta_loc_1809_pop_0,2.238187,2.380177,-0.186039,4.307991
beta_loc_1810_pop_0,1.955787,1.910716,0.242260,3.856524
beta_loc_1811_pop_0,1.373257,1.379383,-0.618977,3.410277
beta_loc_1812_pop_0,1.883033,1.733236,0.492808,4.027622
beta_loc_1813_pop_0,0.787797,0.867183,-0.967460,2.957856
beta_loc_1814_pop_0,2.515362,2.815159,-0.286898,4.794310
beta_loc_1815_pop_0,0.480234,0.496017,-2.205637,2.666514
beta_loc_1816_pop_0,-3.790881,-3.905926,-5.640910,-0.744630
beta_loc_1817_pop_0,4.700774,5.075429,1.355600,7.594174
beta_loc_1818_pop_0,2.820626,2.925294,0.613146,5.359814
beta_loc_1819_pop_0,2.598248,2.742994,-0.232375,4.601736
beta_loc_1820_pop_0,-3.923500,-3.611809,-8.810347,0.501503
beta_loc_1821_pop_0,2.612300,2.764711,1.274298,3.928602
beta_loc_1822_pop_0,2.506355,2.658121,0.762439,4.382015
beta_loc_1823_pop_0,-1.867398,-1.972610,-4.224659,0.343991
beta_loc_1824_pop_0,0.788443,0.786259,-0.898776,2.603834
beta_loc_1825_pop_0,1.236747,1.293375,-0.738517,2.912460
beta_loc_1826_pop_0,0.999911,1.001650,-0.294463,2.186622
beta_loc_1827_pop_0,0.748867,0.624976,-0.925231,2.788318
beta_loc_1828_pop_0,2.707539,2.710493,0.841470,4.853958
beta_loc_1829_pop_0,1.593248,1.683346,-0.714145,3.680885
beta_loc_1830_pop_0,0.608484,0.482035,-0.770880,2.596461
beta_loc_1831_pop_0,1.775731,1.814890,-0.042908,3.180630
beta_loc_1832_pop_0,1.381833,1.116797,0.118520,3.437613
beta_loc_1833_pop_0,1.180162,0.959170,-0.592241,3.327244
beta_loc_1834_pop_0,-3.172669,-3.081037,-5.019598,-1.844504
beta_loc_1835_pop_0,-3.486348,-2.971572,-6.467868,-1.469244
beta_loc_1836_pop_0,-3.208095,-3.177390,-5.505315,-1.662443
beta_loc_1837_pop_0,-2.992631,-2.953926,-4.834223,-0.809884
beta_loc_1838_pop_0,-4.086661,-4.068607,-6.265673,-1.353052
beta_loc_1839_pop_0,-1.604408,-1.270712,-5.096522,0.948820
beta_loc_1840_pop_0,-1.873786,-1.706421,-5.923932,1.743588
beta_loc_1841_pop_0,0.588166,0.415147,-2.225332,3.408435
beta_loc_1842_pop_0,1.161099,1.047422,-0.452540,3.361748
beta_loc_1843_pop_0,-2.291423,-2.364406,-3.580803,-0.354981
beta_loc_1844_pop_0,0.135429,0.098432,-0.918999,1.233041
beta_loc_1845_pop_0,4.975533,5.843542,-0.051858,7.967397
beta_loc_1846_pop_0,1.713185,1.557358,0.027462,3.842836
beta_loc_1847_pop_0,-6.173188,-6.303594,-7.827897,-4.308321
beta_loc_1848_pop_0,6.956791,6.893354,4.962138,9.088413
beta_loc_1849_pop_0,1.281839,1.657471,-0.994208,3.123106
beta_loc_1850_pop_0,-0.922001,-1.064572,-3.286378,3.240141
beta_loc_1851_pop_0,0.834094,0.753032,-0.587823,2.900801
beta_loc_1852_pop_0,0.315757,0.881090,-3.763016,3.268189
beta_loc_1853_pop_0,0.826880,0.814829,-0.817941,2.035654
beta_loc_1854_pop_0,-2.949552,-3.218133,-6.461884,0.198554
beta_loc_1855_pop_0,-3.274215,-3.314618,-4.987389,-0.951891
beta_loc_1856_pop_0,-1.265890,-1.360313,-2.806551,0.677895
beta_loc_1857_pop_0,-0.092062,-0.155106,-1.806066,1.835712
beta_loc_1858_pop_0,0.772315,0.429510,-1.845426,3.113203
beta_loc_1859_pop_0,2.797406,3.220232,-0.308641,4.817064
beta_loc_1860_pop_0,-5.145660,-5.128978,-7.159079,-3.503462
beta_loc_1861_pop_0,-3.494915,-3.502790,-5.498926,-0.948882
beta_loc_1862_pop_0,-0.346918,-0.436607,-1.909700,1.707342
beta_loc_1863_pop_0,-2.179775,-1.671018,-5.216294,0.615237
beta_loc_1864_pop_0,0.100505,0.113571,-0.995595,1.740682
beta_loc_1865_pop_0,0.664042,0.639261,-0.930387,2.305450
beta_loc_1866_pop_0,2.081813,2.360845,0.238761,3.414860
beta_loc_1867_pop_0,1.323475,1.376964,-0.506747,2.766604
beta_loc_1868_pop_0,1.703569,1.620756,-0.163093,4.006771
beta_loc_1869_pop_0,3.197526,3.009067,-0.099180,6.345913
beta_loc_1870_pop_0,2.508880,2.581471,0.449918,4.261434
beta_loc_1871_pop_0,-4.536847,-4.450019,-6.821514,-2.808592
beta_loc_1872_pop_0,-4.128135,-3.896622,-6.225817,-1.746471
beta_loc_1873_pop_0,0.488796,0.999508,-2.995760,3.810866
beta_loc_1874_pop_0,-0.486844,-0.529118,-0.993301,0.584779
beta_loc_1875_pop_0,-3.856913,-3.761937,-7.174217,-1.766381
beta_loc_1876_pop_0,-3.391659,-3.547116,-5.312201,-1.130874
beta_loc_1877_pop_0,-3.593977,-3.623919,-5.447293,-1.749432
beta_loc_1878_pop_0,-3.522659,-3.446510,-5.098244,-1.899333
beta_loc_1879_pop_0,-3.433932,-3.467571,-4.486374,-2.127608
beta_loc_1880_pop_0,-4.391464,-4.343357,-5.672696,-2.791984
beta_loc_1881_pop_0,-0.989725,-0.860304,-3.052327,1.323477
beta_loc_1882_pop_0,-2.885621,-2.900665,-4.488488,-1.745114
beta_loc_1883_pop_0,-2.341308,-2.361160,-5.535014,0.599125
beta_loc_1884_pop_0,-0.570181,-0.589069,-0.997705,0.139196
beta_loc_1885_pop_0,-1.092756,-0.707271,-3.348577,0.610770
beta_loc_1886_pop_0,-2.105136,-2.102172,-4.220355,0.048550
beta_loc_1887_pop_0,-0.574794,-0.566080,-2.029551,0.761480
beta_loc_1888_pop_0,-0.760116,-0.555437,-2.531857,1.082126
beta_loc_1889_pop_0,-1.865680,-2.048531,-3.337440,-0.075649
beta_loc_1890_pop_0,-0.278444,-0.355769,-0.993464,0.936682
beta_loc_1891_pop_0,-2.381620,-2.342241,-5.033204,-0.272267
beta_loc_1892_pop_0,-0.255987,-0.317607,-1.914002,1.498744
beta_loc_1893_pop_0,0.564580,0.343704,-0.963141,3.086309
beta_loc_1894_pop_0,-2.339155,-2.184973,-4.322707,-1.153931
beta_loc_1895_pop_0,-0.073784,0.077645,-2.484027,1.646406
beta_loc_1896_pop_0,-0.587704,-0.473417,-2.918306,0.824103
beta_loc_1897_pop_0,-2.466371,-2.341249,-4.265000,-0.469451
beta_loc_1898_pop_0,-0.041802,-0.074147,-0.971773,1.687574
beta_loc_1899_pop_0,-2.632098,-2.615443,-4.361077,-1.180407
beta_loc_1900_pop_0,0.654437,0.643041,-0.883796,2.107984
beta_loc_1901_pop_0,0.139400,0.119310,-0.992818,1.730428
beta_loc_1902_pop_0,0.200138,-0.051389,-0.998630,2.722912
beta_loc_1903_pop_0,3.287315,3.473150,1.062704,4.789469
beta_loc_1904_pop_0,-3.600703,-3.717734,-5.233528,-1.614025
beta_loc_1905_pop_0,0.615194,0.690105,-1.180840,1.636325
beta_loc_1906_pop_0,-0.370890,-0.498300,-2.603135,1.973750
beta_loc_1907_pop_0,-2.744318,-2.575738,-5.718877,-0.801979
beta_loc_1908_pop_0,-2.173351,-2.180659,-3.632173,-0.579686
beta_loc_1909_pop_0,0.751964,0.574687,-0.976159,3.093472
beta_loc_1910_pop_0,-4.353684,-4.294280,-5.762778,-3.060070
beta_loc_1911_pop_0,-4.218441,-4.136412,-7.275549,-1.853088
beta_loc_1912_pop_0,-3.345604,-3.333521,-4.435637,-1.604273
beta_loc_1913_pop_0,0.081212,0.074604,-0.989691,1.296176
beta_loc_1914_pop_0,-2.646125,-2.792846,-3.976110,-0.945816
beta_loc_1915_pop_0,-2.122793,-2.102624,-3.704332,-0.681655
beta_loc_1916_pop_0,0.235491,0.142260,-1.371780,1.994150
beta_loc_1917_pop_0,-4.820731,-4.916787,-6.179790,-3.071530
beta_loc_1918_pop_0,-5.133464,-5.604217,-7.854440,-1.110239
beta_loc_1919_pop_0,-4.238207,-4.269258,-5.562102,-2.663975
beta_loc_1920_pop_0,-3.926515,-3.744166,-6.126437,-2.707470
beta_loc_1921_pop_0,-1.174973,-0.830944,-4.009949,0.591053
beta_loc_1922_pop_0,1.521084,1.500488,-0.515385,3.842720
beta_loc_1923_pop_0,2.378939,2.781751,-0.944334,5.167275
beta_loc_1924_pop_0,0.548302,0.385620,-2.039734,2.818824
beta_loc_1925_pop_0,-0.594996,-0.669861,-2.397972,2.184228
beta_loc_1926_pop_0,0.914790,0.809313,-0.990999,3.296711
beta_loc_1927_pop_0,0.777086,0.816074,-1.719388,2.317510
beta_loc_1928_pop_0,1.443828,1.414397,-0.408070,3.339351
beta_loc_1929_pop_0,-1.292568,-1.225016,-3.295815,1.310183
beta_loc_1930_pop_0,-0.038226,-0.181800,-1.285615,1.608314
beta_loc_1931_pop_0,0.961423,1.101523,-0.801931,2.407245
beta_loc_1932_pop_0,-3.767144,-4.002132,-5.218000,-1.946876
beta_loc_1933_pop_0,-1.453937,-1.258677,-3.243004,0.154908
beta_loc_1934_pop_0,-1.054138,-1.025762,-3.173009,0.496374
beta_loc_1935_pop_0,-2.533293,-2.557816,-4.338038,-0.717125
beta_loc_1936_pop_0,-2.753664,-2.680503,-4.909209,-1.300783
beta_loc_1937_pop_0,-0.313537,-0.249928,-2.096410,1.385880
beta_loc_1938_pop_0,0.380971,0.406054,-1.514316,2.652854
beta_loc_1939_pop_0,-0.295389,-0.990234,-2.561794,3.389192
beta_loc_1940_pop_0,2.394432,2.227172,-0.322101,4.875127
beta_loc_1941_pop_0,0.950433,0.796055,-1.683884,4.556495
beta_loc_1942_pop_0,0.149298,0.090047,-1.058845,1.938923
beta_loc_1943_pop_0,0.389986,-0.083029,-1.148603,3.962760
beta_loc_1944_pop_0,-0.430096,-0.629975,-3.581252,2.206572
beta_loc_1945_pop_0,-1.961240,-1.943388,-3.548284,-0.903720
beta_loc_1946_pop_0,-0.226921,-0.264829,-0.970622,0.896417
beta_loc_1947_pop_0,-1.669672,-1.621658,-4.855287,0.974948
beta_loc_1948_pop_0,0.744845,0.816173,-0.975493,2.268642
beta_loc_1949_pop_0,0.367549,0.201581,-0.992609,1.964071
beta_loc_1950_pop_0,1.264995,1.239301,-0.288198,3.093422
beta_loc_1951_pop_0,0.939378,0.883482,-1.072374,3.645185
beta_loc_1952_pop_0,0.171971,0.189017,-1.058224,1.674032
beta_loc_1953_pop_0,-3.553721,-3.504506,-5.316443,-1.746326
beta_loc_1954_pop_0,1.390958,1.225608,0.213388,3.018427
beta_loc_1955_pop_0,1.544878,1.515661,-0.601168,3.733346
beta_loc_1956_pop_0,-1.229175,-1.459910,-4.025471,1.759275
beta_loc_1957_pop_0,2.688276,2.725133,-0.450131,5.389569
beta_loc_1958_pop_0,-2.577711,-2.700017,-3.893536,-0.978108
beta_loc_1959_pop_0,-0.099386,-0.092689,-1.929427,1.523459
beta_loc_1960_pop_0,0.352682,0.561601,-2.881768,2.844425
beta_loc_1961_pop_0,-0.210741,-0.127684,-1.662019,1.131703
beta_loc_1962_pop_0,0.402544,0.760076,-2.357508,2.899597
beta_loc_1963_pop_0,2.077168,2.208460,-0.216448,4.620335
beta_loc_1964_pop_0,1.352176,1.327015,-0.011403,2.885132
beta_loc_1965_pop_0,1.604143,1.546935,-0.945870,4.287383
beta_loc_1966_pop_0,1.015536,0.796627,-1.040503,3.472875
beta_loc_1967_pop_0,2.463370,1.572176,-0.991073,6.632206
beta_loc_1968_pop_0,2.711493,2.715398,0.926268,4.546555
beta_loc_1969_pop_0,3.070123,3.013618,1.570921,4.729310
beta_loc_1970_pop_0,1.749218,1.879476,-0.246574,3.353862
beta_loc_1971_pop_0,-0.269873,-0.024684,-2.909531,1.756874
beta_loc_1972_pop_0,1.916522,1.981095,0.395481,3.153007
beta_loc_1973_pop_0,0.780412,0.771137,-0.796511,2.224632
beta_loc_1974_pop_0,1.052560,1.055403,-0.640055,2.855074
beta_loc_1975_pop_0,0.295251,0.222133,-0.979444,2.539478
beta_loc_1976_pop_0,0.685824,0.726042,-0.721801,2.235408
beta_loc_1977_pop_0,1.733925,2.125221,-0.967377,3.820077
beta_loc_1978_pop_0,0.180118,0.069659,-0.981424,2.081812
beta_loc_1979_pop_0,-1.638835,-1.898142,-4.128827,0.896671
beta_loc_1980_pop_0,-2.586832,-2.699077,-4.949478,-0.175431
beta_loc_1981_pop_0,3.356232,3.483312,0.468609,6.627447
beta_loc_1982_pop_0,3.124649,2.931838,-0.242832,6.189045
beta_loc_1983_pop_0,0.650779,0.344141,-1.940005,4.857657
beta_loc_1984_pop_0,1.823335,1.523162,-0.146905,3.845675
beta_loc_1985_pop_0,3.596206,3.511127,0.517750,7.484916
beta_loc_1986_pop_0,-2.330835,-2.372062,-4.409876,-0.338400
beta_loc_1987_pop_0,-2.699393,-2.951250,-4.328364,-0.485457
beta_loc_1988_pop_0,0.252365,0.048959,-2.508821,2.982653
beta_loc_1989_pop_0,1.568161,1.628009,-0.968290,4.293148
beta_loc_1990_pop_0,-1.159079,-1.256590,-3.435351,1.440671
beta_loc_1991_pop_0,0.639710,0.660697,-0.980363,2.876388
beta_loc_1992_pop_0,0.195143,0.031638,-1.687504,1.908370
beta_loc_1993_pop_0,1.841838,1.789685,-0.043179,4.461283
beta_loc_1994_pop_0,-4.179287,-4.173621,-6.288985,-1.917592
beta_loc_1995_pop_0,0.911735,1.031393,-0.693599,2.589519
beta_loc_1996_pop_0,6.677392,6.812846,3.602271,8.982833
beta_loc_1997_pop_0,1.496786,1.395797,-0.031237,3.647326
beta_loc_1998_pop_0,-2.161863,-2.215982,-4.314092,0.176397
beta_loc_1999_pop_0,-0.380346,-0.459407,-1.746172,1.232521
beta_loc_2000_pop_0,-3.463319,-3.364288,-4.883125,-1.848408
beta_loc_2001_pop_0,-2.779163,-2.824285,-4.543850,-0.755386
beta_loc_2002_pop_0,3.049994,4.201360,-1.470837,5.999178
beta_loc_2003_pop_0,0.312334,0.233595,-0.996832,1.871894
beta_loc_2004_pop_0,-0.990828,-1.067933,-2.604020,0.987408
beta_loc_2005_pop_0,0.273042,0.228650,-0.936088,2.495759
beta_loc_2006_pop_0,0.015610,0.119279,-2.261989,1.521274
beta_loc_2007_pop_0,0.494073,0.309636,-0.981737,2.815470
beta_loc_2008_pop_0,0.508148,0.253734,-0.983750,3.305965
beta_loc_2009_pop_0,0.670223,0.558326,-0.670126,2.392505
beta_loc_2010_pop_0,0.495798,0.267383,-0.965845,3.562324
beta_loc_2011_pop_0,0.597542,0.066726,-0.951602,4.359869
beta_loc_2012_pop_0,0.596450,0.498487,-0.487077,2.665989
beta_loc_2013_pop_0,-0.321613,-0.430069,-0.991191,1.254473
beta_loc_2014_pop_0,-2.254483,-2.134266,-4.464831,-0.912467
beta_loc_2015_pop_0,2.169945,2.035341,0.411209,4.611316
beta_loc_2016_pop_0,-0.347621,-0.355272,-2.384830,1.930708
beta_loc_2017_pop_0,-3.507728,-3.545299,-5.229126,-1.694194
beta_loc_2018_pop_0,-3.662887,-3.733098,-5.474995,-1.172225
beta_loc_2019_pop_0,0.748374,0.830100,-1.366091,2.726774
beta_loc_2020_pop_0,-2.033587,-2.267687,-3.460411,-0.026726
beta_loc_2021_pop_0,-0.030062,-0.137959,-0.994909,1.848911
beta_loc_2022_pop_0,0.239892,0.176710,-0.973379,2.513518
beta_loc_2023_pop_0,0.028652,-0.056712,-0.972345,1.556921
beta_loc_2024_pop_0,-2.349945,-2.324515,-4.251133,-0.517435
beta_loc_2025_pop_0,1.355902,1.548164,-0.981700,4.132138
beta_loc_2026_pop_0,-0.325981,0.071897,-3.333798,1.655640
beta_loc_2027_pop_0,-2.549183,-2.581293,-6.367870,0.674190
beta_loc_2028_pop_0,-0.791286,-0.774254,-3.391504,1.786478
beta_loc_2029_pop_0,-3.053781,-3.030234,-4.490918,-1.577037
beta_loc_2030_pop_0,-1.533031,-1.590363,-3.149561,-0.042377
beta_loc_2031_pop_0,-1.857424,-1.566424,-4.407831,0.273215
beta_loc_2032_pop_0,-0.769198,-0.909596,-2.359660,1.659731
